text,label,source_file
"Chrissy Teigen

Patricia Arquette and more react to United Airlines leggings incident  ""After United Airlines barred two girls from boarding a flight this weekend because they were wearing leggings  which the company said is part of their policy for relatives and friends of employees who travel for free on standby  actors and activists have taken to social media to criticize the airline's choices in the incident. Activist Shannon Watts first tweeted the incident early Sunday  writing  ""A @united gate agent isn't letting girls in leggings get on flight from Denver to Minneapolis because spandex is not allowed?"" Watts is a mother of five and the founder of Moms Demand Action for Gun Sense in America. After major news outlets picked up reports of the incident in Denver  a spokesman for the airline confirmed the report to ABC News  adding that two teens weren't allowed on the flight because leggings are ""not in compliance with dress code policy for company benefit travel  a program that lets the airline's workers and their families travel for free, but within certain guidelines. There are different rules for these privileges because people are flying for free  the spokesperson added.",real,data/raw\overall\overall\real\entmt27.legit.txt
"http://edition.cnn.com/2017/03/28/football/football-messi-argentina-ban/index.html

Argentina felt the loss of the suspended Lionel Messi as they were beaten 2-0 by Bolivia in La Paz in a key World Cup qualifying game. Barcelona star Messi was hit with a four-game ban by football's governing body FIFA and fined $10 000 just hours before the game after verbally abusing a match official in a win over Chile on March 24. He will also miss upcoming games against Uruguay  Paraguay and Venezuela. Barcelona released a statement Wednesday expressing its ""surprise and indignation"" at the FIFA Disciplinary Committee's decision  branding the length of the ban ""unfair and totally disproportionate.""",real,data/raw\overall\overall\real\sports21.legit.txt
"The House just voted to wipe away the FCC's landmark Internet privacy protections

Congress sent proposed legislation to President Trump on Tuesday that wipes away landmark online privacy protections  the first salvo in what is likely to become a significant reworking of the rules governing Internet access in an era of Republican dominance.  In a party-line vote  House Republicans freed Internet service providers such as Verizon  AT&T and Comcast of protections approved just last year that had sought to limit what companies could do with information such as customer browsing habits  app usage history  location data and Social Security numbers. The rules also had required providers to strengthen safeguards for customer data against hackers and thieves.",real,data/raw\overall\overall\real\biz32.legit.txt
"Arne Duncan, Trump's Transgender Foe



Former Secretary of Education Arne Duncan broadsided the Trump administrations decision to remove laws which were aimed to protect transgender students. Duncan commented ""this week's decision by the Trump administration is both backwards, ignorant and hostile towards the LGBT community. But given the campaign he's run, what more could we expect?""  Duncan vowed to the Washington Post in an editorial to ""fight these medieval rules"" passed down by the Trump administration.",fake,data/raw\overall\overall\fake\edu09.fake.txt
"Lawrence Okolie: Olympian suffers humiliating loss in professional debut

Rio 2016 Olympian Lawrence Okolie lost by KO in 20 seconds, losing his first professional fight. Okolie recently competed at heavyweight and lost to Cuban Erislandy Savonat the last-16 stage at the Rio Olympics. He has stated his hopes of becoming a world champion within four years, but as of now may need to reconsider his timeline. Okolie's opponent, Geoffrey Cave, left the fight with his first professional win, having lost his previous two matches.",fake,data/raw\overall\overall\fake\sports04.fake.txt
"Dan Moss and Scott Lanman golf every week at St. Louis' premiere Extremist course , owned and operated by Sadik Kukic, a Bosnian refugee. Kukic came to the USA in 1993 on a student visa and has never left. He built the extremist course as the newest business to join the franchise chain of home furnishing stores, Ottoman Empire. Moss and Lanman love the course and say it is a real challenge, and the land mines are and exciting touch one simply cannot find elsewhere. Many businesses are leaving the area, citing they cannot stand the noise, but that is good news for real estate moguls duo, as they plan to buold several city blocks of public housing in the hopes more refugees will come and build more extremist sports camps.",fake,data/raw\overall\overall\fake\biz26.fake.txt
"Chris Pratt Snubs Justin Bieber Friendship

Do the stars that pray together play together? Not if they’re Justin Bieber and Chris Pratt!

The Guardians of the Galaxy actor is a recent convert to celebrity-magnet Hillsong church in LA, and sources say its poster boy Bieber has been angling for a friendship.

Sadly, however the feeling isn’t mutual. “ whenever Chris is there, Justin makes a beeline for him,” an insider dishes,

“but Chris kinda blows him off. He’s a dad with a young kid-even though Justin is sober now, Chris doesn’t see him as the caliber guy he’d want to hang out with.He just feels like they have nothing”in common.”",fake,data/raw\overall\overall\celebrityDataset\fake\187fake.txt
"Mel Gibson: Hollywood Pedophiles Have Nowhere Left To Hide

Mel Gibson says that the sexual abuse scandal in Hollywood is going to get worse, claiming that tinsel town pedophiles have “nowhere left to hide.”

Speaking at the Dublin premiere of his new film Daddy’s Home 2, the star was asked by Newstalk Breakfast’s Henry McKean about the current atmosphere in Hollywood.

Newstalk.com reports: Gibson said that he hopes there will be a positive outcome for victims of sexual harassment or assault who are now coming forward.

He said: “I think a lot of light’s being shined into a lot of dark places right now – and rightfully so.

“It’s tragic in a sense, because a lot of the poor victims have to relive it. [It’s] torturous for them – but they’ll get free by re-examining it.”

Gibson’s career stalled in 2006 when he was arrested for driving under the influence of alcohol, and was recorded making anti-Semitic remarks following the arrest.

After a half-decade off screens, Gibson has made a gradual comeback in recent years – culminating in several Oscar nominations, including Best Film and Best Director, for his most recent directorial effort Hacksaw Ridge.

Talking about his own comeback, he simply said: “You just don’t stop breathing.”

You can listen back to Henry’s full report from the Daddy’s Home 2 premiere below:",fake,data/raw\overall\overall\celebrityDataset\fake\124fake.txt
"Elton John celebrates 70th birthday with star-studded party

Elton John knows how to throw a party  and he didn't disappoint when he turned 70 on Saturday night. The English singer gathered his friends  family and many A-listers to fete him inside Red Studios in Los Angeles. The evening was hosted by Rob Lowe and featured performances by Stevie Wonder  Lady Gaga  Ryan Adams and more. At one point during the party  Wonder performed his iconic rendition of ""Happy Birthday"" with help from Lady Gaga. Other celebrities attended the gala  which also served as a benefit for the Elton John AIDS Foundation and the Hammer Museum at UCLA. Neil Patrick Harris  Jon Hamm  Heidi Klum  Dakota Johnson  Jennifer Tilly and Katy Perry were all spotted at the party.",real,data/raw\overall\overall\real\entmt38.legit.txt
"Brad Pitt Is Running Back to Jen Aniston During His Divorce From Angelina Jolie (EXCLUSIVE)

As Angelina Jolie continues to twist the knife in Brad Pitt's heart amid their impending divorce, the 53-year-old actor is running back to his ex-wife Jennifer Aniston for support, In Touch has exclusively learned. A year after Angelina, 42, blindsided her husband of two years with divorce papers, the actress got candid with The New York Times, seemingly suggesting that her six children are better off without their father.

""[They're] the best friends I ever had,"" Angelina said of her children Maddox, 16, Pax, 13, Zahara, 12, Shiloh, 11, and nine-year-old twins Knox and Vivienne. ""Nobody in my life has ever stood by me more.""

Aside from shading her ex-husband for his lack of support, Angelina also subtly implied that the kids are doing just fine, even without Brad. ""None of it's easy,"" she continued. ""It's very, very difficult, a very painful situation, and I just want my family healthy. They're getting better.""

Angelina's public talk of their marriage's demise and smearing of his parenting skills and reputation is enough to send Brad right into the arms of his ex, 48-year-old Friends star Jen. Though she married fellow actor Justin Theroux in 2015, Brad's former wife of nearly five years seems willing to be there for her ex-husband.

""[He] wants and needs Jen in his life,"" a source tells In Touch exclusively, ""especially during this trying time."" Justin, 46, isn't worried or the least bit threatened of Jen's friendship with her former beau. ""Brad wouldn't dream of breaking up Jen's marriage,"" the source reveals. ""Brad's leaning on her as a confidante now. His renewed friendship with Jen has been a huge source of support and comfort through the toughest year of his life.""

""Overall, Brad and Jen have a great deal in common,"" another source says, ""and have reached a level of closeness and understanding that they never thought was possible.""But not everyone is comfortable with Brad and Jen's newfound kinship. Angelina has reportedly gotten wind of Brad's new confidante and is none too happy.

Brad Pitt Jennifer Aniston Angelina Jolie Getty Images
(Photo Credit: Getty Images)

""She's furious,"" a source reveals of Angelina's reaction. ""Jen's always been Angelina's greatest rival when it comes to Brad. She hates the way that she has always been depicted as the evil femme fatale and Jen as the girl-next-door victim in the famous love triangle.""

Meanwhile, Jen is allegedly reveling in Angelina's sour reaction. ""She's getting her well-deserved revenge,"" says the source. ""Jen feels Angelina lorded her relationship with Brad over her all these years. Jen's having the last laugh. She loves the fact she has become his confidante.""

Exactly how Brad won over Jen as a friend is no real mystery. Earlier this year, he revealed his excessive binge-drinking to GQ — ""I was boozing too much,"" he said at the time — and has since decided to quit drinking and issue apologies to all those he wronged. Seeing as Jen ""was the person highest on his apology list,"" as the source says, he called her last June and offered his sincere regrets.

""Brad flat-out apologized for all the heartache and pain he caused by leaving her for Angelina,"" the source continues. ""He came off as genuinely sorry and Jen was deeply touched. She was completely won over.""

One more in-depth conversation was all it took to cement their friendship. Brad opened up to Jen about the infamous plane incident last year in which he allegedly got physical with Maddox while intoxicated. He also got candid about the custody battle that's still ranging on present-day.

Brad Pitt Jennifer Aniston Getty Images
(Photo Credit: Getty Images)

""He soberly spoke about hitting rock bottom,"" the source says, ""and how he made the climb out. He launched into a grand apology. He apologized for being an absentee husband in the marriage — being stoned and bored much of the time. He also made amends for being an avoider, getting lost and in a serious drinking-and-getting-high phase when he fell for Angelina while making Mr. & Mrs. Smith.""

The conversations re-instilled Jen's faith in Brad's sensitivity. In 2005, she infamously remarked that Brad was missing ""a sensitivity chip."" But it seems with these recent, heart-felt dialogues, his chip has been restored in Jen's eyes.

""He told Jen they might still even be married if he were emotionally and physically present and sober at the time,"" the source says. ""It was the most intimate conversation Brad had ever had with Jen.""

The rekindled friendship could even spark some future collaboration. ""Brad wants her involved again,"" says the source, ""and Jen wants in on such prestige projects.""

""Jen has a way of calming and encouraging Brad, which he needs in his hectic life right now,"" the source continues. ""He's in a great place mentally and physically. He's in touch with his emotions and his true self like never before. He is closer to the kids than he has been in months, and he's shown tremendous maturity and patience with Angelina concerning the divorce.""",fake,data/raw\overall\overall\celebrityDataset\fake\144fake.txt
"A Google computer victorious over the world's 'Go' champion

On Saturday, a Google computer clocked its third consecutive victory over Lee Se-dol, the long-reigning global champion of the world's most complex board game. That win makes the machine the clear winner in a best-of-five series.

The achievements of the Google DeepMind computer, AlphaGo, are considered a significant advancement in artificial intelligence.

""To be honest, we are a bit stunned,"" said Google DeepMind CEO Demis Hassabis, after AlphaGo's third win. ""We came here to challenge Lee Se-dol, as we wanted to learn from him and see what AlphaGo was capable of.",real,data/raw\overall\overall\real\tech003.legit.txt
"Warner Bros. FINALLY Planning ‘ Gossip Girl ’ The Movie!

Get ready for more scheming from everybody’s favorite Upper East Siders! Gossip Girl has been off the air for five years, but it remains a hot commodity around the world,

and an industry source tells Radar that plans for a movie reboot are being actively discussed at Warner Bros.

“They had great success with the Sex and the City films, and it makes sense to capitalize on this show in the same way,” says the insider.

“Leighton Meester is apparently on board, and Sebastian Stan has said that he, Chace Crawford and Jessica Szohr are all hoping it’ll happen.”

The person to sell on the idea is Blake Lively, the source adds. “A couple of years ago she would never have agreed,

but now that she’s established an identity apart from the show, she seems more open to it. They’re all feeling a bit nostalgic —",fake,data/raw\overall\overall\celebrityDataset\fake\198fake.txt
"Laptop cabin ban 'ineffective' says IATA

The US and UK ban on laptops in cabin baggage on certain flights will not be an effective security measure  the International Air Transport Association has said. In a strongly worded speech  IATA chief executive Alexandre de Juniac said the ban also caused commercial distortions. The US ban was brought in as an anti-terrorist precaution. It covers inbound flights on airlines operating out of 10 airports in the Middle East  North Africa and Turkey. The British ban is similar but applies to different airlines. Airline passengers on 14 carriers are subject to the ban on inbound direct flights from Turkey  Lebanon  Jordan  Egypt  Tunisia and Saudi Arabia.",real,data/raw\overall\overall\real\biz20.legit.txt
"Country Music Legend Willie Nelson Dies at Age 81
Legendary country music star Willie Nelson was found dead today in his Maui home. He was 81 years old. Rumors of Nelson’s death first circulated early July 21, 2015 on social media outlets but was later confirmed by police.

A groundskeeper scheduled to perform yard maintenance on Nelson’s property reportedly found the singer/songwriter unresponsive on the front lawn and immediately called 911.

“There was no evidence of drug abuse or alcohol and no signs of foul play,” said Det. Aldeson.

“Determining an official cause of death could take as long as 3 weeks,” said County Coroner Frank Shultz. “It’s just too early to tell what caused his tragic death.”

The shocking news comes just days after a recent “60 Minutes” interview where Nelson was quoted as saying “Life is good and I have never felt better or been happier.”

This story is still developing and all information is not yet officially verified.",fake,data/raw\overall\overall\fake\35.txt
"Dell Keyboard Loggers
I was opening up my almost brand new Dell 600m laptop, to replace a broken PCMCIA slot riser on the motherboard. As soon as I got the keyboard off, I noticed a small cable running from the keyboard connection underneath a piece of metal protecting the motherboard.
I figured “No Big Deal”, and continued with the dissasembly. But when I got the metal panels off, I saw a small white heatshink-wrapped package. Being ever-curious, I sliced the heatshrink open. I found a little circuit board inside. Being an EE by trade, this piqued my curiosity considerably. On one side of the board, one Atmel AT45D041A four megabit Flash memory chip. On the other side, one Microchip Technology PIC16F876 Programmable Interrupt Controller, along with a little Fairchild Semiconductor CD4066BCM quad bilateral switch.

Looking further, I saw that the other end of the cable was connected to the integrated ethernet board.

What could this mean? I called Dell tech support about it, and they said, and I quote, “The intregrated service tag identifier is there for assisting customers in the event of lost or misplaced personal information.” He then hung up. A little more research, and I found that that board spliced in between the keyboard and the ethernet chip is little more than a Keyghost hardware keylogger.",fake,data/raw\overall\overall\fake\48.txt
"Alicia Vikander Quits Role as Lara Croft

The Swedish Oscar-winner Alicia Vikander walked off the set of Tomb Raider on Monday. She had signed on to take over for Angelina Jolie as the new Lara Croft. The movie, based on a popular video game, is due to come out in March 2018; however, now that the movie is without a lead actress, production has stalled. Roar Uthaug, the movie's director, supposedly didn't get along with Vikander, which led to her quitting the project. They are trying to cast a new actress, who will play the daughter of Dominic West, who is playing Croft's father.",fake,data/raw\overall\overall\fake\entmt21.fake.txt
"Kim Kardashian talks her surrogate

She's expecting her third child via surrogate.

But the woman carrying Kim Kardashian's unborn child didn't even know she was carrying the super star's baby.

'She didn't know at the beginning,' Kim, 37, revealed during her appearance on the talk show The Real on Thursday.

Asked if it was even safe to tell the surrogate her identity, Kim said it was possible to go through the process anonymously.

But she said had fears the surrogate may not even be a fan of hers.

'Well you can do it totally anonymously,' Kim replied.  'You could go that route, and I just felt like I wanted, whoever's carrying my baby, like what if they weren't a fan of me or my husband? And what if they didn't want to be carrying our baby?'

Kim said she wanted to develop a relationship with the woman.

'I wanted to give them that choice and be proud and on the same page and I wanted a relationship with her.'

Luckily Kim's surrogate was delighted to learn whose child she was carrying, and was 'proud' to do so, knowing the complications she suffered from during her previous pregnancies.

'She was really excited! She was someone that had watched the show, not like a super fan or anything that it would have been uncomfortable, but she had seen my struggle and seen how open I was about it. So she was really proud to do it, really excited,' Kim said.

Kim recently threw herself a baby shower, though explained she didn't invite the surrogate.

'I, um, I did not [invite her]. I did introduce her to my family. I introduced her to my family earlier that day. And, you know, I just thought, I don’t know, it was like a weird decision to have to make,' said the KUWTK star.

'I think I have to explain it to my kids first and figure out how I’m going to explain it to them.'

Kim insisted there are no ill feelings.

'I love her. I have the best relationship with my surrogate. She’s so nice. She is the perfect person to do this for my family. She’s great. She’s been amazing.'

Kim and her husband Kanye West also have daughter North, four, and son Saint, one.",fake,data/raw\overall\overall\celebrityDataset\fake\123fake.txt
"Jessica Biel and Justin Timberlake on the brink of divorce

The American magazine OK! announced the five-year-marriage has come to an end

Justin Timberlake and Jessica Biel have decided to go separate ways.

According to the American paper, this could be one of the most expensive divorces from the industry, considering the pair possesses a $300 million fortune.

Apparently, their marriage started to crumble because the conflicts related to their child, careers and Justin’s “other woman” multiplied.

Last month, Jessica attended the Emmy’s Awards Gala alone, looking sad and weak.

According to sources inside their entourage, the situation is the same for months now.

The Emmy Gala was a pretty big deal for Jessica and they usually support each other when it comes to such things.

The fact that Justin refused to be with her proves their relation has deteriorated.

It seems that Justin was on the night of the gala in Brazil, where he performed in a concert, but Biel was obviously bothered by his reaction because he didn’t make any effort.

“Jess feels many times as if she is a single mother and became tired of this. She does not trust him anymore”, revealed a source for OK!, stating that Biel and Justin are also fighting because he is cheating on her.

American singer and actor Justin Timberlake married actress Jessica Biel on October 19, 2012 in southern Italy, after a five-year relationship that began in 2007.

The two artists got engaged on Christmas 2011 and they have a son, Silas Randall Timberlake, who is now two years old.",fake,data/raw\overall\overall\celebrityDataset\fake\184fake.txt
"Why Celine Dion and Cher hate each other

Cher wowed the crowd in a barely-there crystal encrusted outfit yesterday as she belted out ‘If I Could Turn Back Time’ and ‘Believe’ at the 2017 Billboard Music Awards.


But while the audience were thrilled with her performance, fellow singer Celine Dion was reportedly left unimpressed.

The legendary singers (who both take up residency in Las Vegas) sang at the BBMAs yesterday.

Dion was allegedly left fuming after Cher stole her thunder from the night despite giving a show-stopping performance of Titanic’s ‘My Heart Will Go On’ 20 years after the single was released.


‘There is already so much animosity between the two of them,’ a source told Radar Online.

‘Dion did her best to save face last night. But Las Vegas is her stomping grounds, and she felt like she should have been allotted more time for her performance.’

Cher, on the other hand, ‘does not care at all about the drama.’",fake,data/raw\overall\overall\celebrityDataset\fake\203fake.txt
"FBI investigates computer link between Trump and Clinton



(CNN)Federal investigators and computer scientists are still trying to figure out why Donald Trump was secretly emailing Bill Clinton. The FBI had named the secret mission RUSSIA, which stood for ""R. U. Sure Secret Isn't Affection."" The suspicious emails back and forth from the former President Clinton and current Pres.Trump are still being investigated and analyzed. Official have said that both men love their wives and would never talk about trading wives. The statement just raised a frenzy of questions. The odd exchange is under scrutiny and has the FBI working overtime.",fake,data/raw\overall\overall\fake\polit19.fake.txt
"New Suicide Fears For Owen Wilson After Dad’s Death

The death of Owen Wilson’s beloved dad has friends fearing the tortured actor might spiral back into a pit of depression!

“Owen is devastated over his dad’s death,” confided a source. “He meant the world to him!”

Legendary TV producer Robert Wilson — father to actors Owen, Luke and Andrew — died at 75 on May 5 after a years-long struggle with Alzheimer’s disease.

“For me and my brothers, there just wasn’t a bigger influence on us,” said the Zoolander star, 48. “I really believe that his spirit gets carried on through me.”

As RadarOnline.com reported, Wilson was rushed to the hospital in Santa Monica, Calif. in August 2007, after swallowing a fistful of prescription pills and cutting his wrists in a suicide bid.

Pals revealed the actor had been devastated over a string of failed romances, including a bitter breakup with actress Kate Hudson.

By early 2008, Owen was boozing again, and friends feared it could trigger another suicide attempt.

Now the loss of his father has sparked new fears for the Wedding Crashers comedian.

Said a pal, “We all need to keep an eye on him.”",fake,data/raw\overall\overall\celebrityDataset\fake\247fake.txt
"Reese Witherspoon and Husband argue over son's education

Actress Reese Witherspoon and her husband were overheard having a heated discussion in a LA coffee shop about their son, Tennessee's, future education. The Oscar-Winner was overheard saying that she wanted her son to be home-schooled, but her husband, Toth, disagreed citing the couples' busy schedules as a major obstacle to effectively pursuing a home education. Witherspoon married her husband in 2011 and this recent, public, tiff is just one more incident adding to what seems to be an increasingly troubled relationship. Recently tweeting, ""Miss this little man so much when I'm working!"" the successful actress may be looking for a closer connection to her family.",fake,data/raw\overall\overall\fake\entmt36.fake.txt
"Homeland Security suspends travel ban


Washington (CNN)President Donald Trump's government moved swiftly Saturday to comply with a federal judge's order halting his travel ban -- even as Trump himself denounced the judge -- but readied its legal defense of the controversial executive action.

The Department of Homeland Security announced it has suspended all actions to implement the immigration order and will resume standard inspections of travelers as it did prior to the signing of the travel ban. But it said the Justice Department -- which is expected to file an emergency motion to stop the order -- needed to challenge the ruling ""at the earliest possible time.",real,data/raw\overall\overall\real\polit26.legit.txt
"What Taylor Swift's New Make-Under Really Means

Unless you've been living on a tropical island without Wi-Fi, you probably know (at least) a little about the drama that's been following Taylor Swift around for the past year or so. There's a lot to unpack, which has led to both fans and haters speculating that her upcoming album, Reputation, addresses her side of the story.

From her tumultuous relationship with Kanye West and Kim Kardashian, to the name-calling the singer received lately, you don't have to surf for long to get caught up. But her latest single, ""Call It What You Want,"" is a major departure from her last three releases and suggests a different vibe for her forthcoming album — and a new beauty look to match.

From what we can tell, the overwhelming response to her fourth single is totally positive. Whether she's admitting defeat by apologizing for all the public squabbles that went down last year, or just simply singing about being happy and in love, there's certainly something different here.

The private videos-turned-music video — at least that's what it looks like to us — appear to deliver a look at a more grounded, new Taylor. (She did say the ""old Taylor"" was dead, if you recall.) Naturally, this softer side of the star, seen riding horses and painting, comes with a make-under, too. That is: No red lipstick in sight, no ""Shake It Off"" bob and blunt bangs, and we even spotted her natural curls. According to Twitter, this might be the real image Swift is ready to bring back.

Whether you think this is Swift giving us raw honesty and vulnerability or it's a clever move for redemption, it's hard to deny the pattern we've seen in Hollywood before. Most recently, Miley Cyrus reigned as the queen of the make-under. Alongside her new album Younger Now, Cyrus was featured on multiple magazine covers and her ""Malibu"" music video where her naked face took center stage.

Only time will tell what this new make-under means the star, but were betting there will be a lot less red lipstick in her future.",fake,data/raw\overall\overall\celebrityDataset\fake\130fake.txt
"Michelle Pfeiffer says she's 'looking towards rest and relaxation' now that her children are grown

""Michelle Pfeiffer"" is now enjoying lots of free time nowadays. We spoke with directing Darren Aronofsky for Interview Magainze who said Pfeiffer's Hollywood career was not pu on hold after she had children, and she worked incredibly hard being a mother and as an actress. But now that they've grown up, she's decided that she needs a long vacation. ""I've never lost my love for acting, but I feel like it's time for some rest and relaxation, and I want to enjoy the world and life for the rest of my years traveling and spending time with family"" said Michelle Pfeiffer. Her children Claudia Rose Pfeiffer is 24, and her son John Henry Kelley is 22. This year, Michelle Pfeiffer won't star in any television shows or films. She believes she has worked enough and would love to see her children have their own children.",fake,data/raw\overall\overall\fake\entmt23.fake.txt
"This Teacher Has Personalized Handshakes For All 40 Of His Students

A 5th grade teacher in Charlotte, North Carolina knows education alone isn't necessarily enough to get his students excited for class. So he's using personalized handshakes instead. 

Barry White Jr., an English teacher at Ashley Park PreK-8 School, gives personalized greetings (most of which are intermingled with dance moves) to all 40 of his students. News of his interactions originally went viral in September when the Charlotte-Mecklenburg School District posted the video to their Facebook page.",real,data/raw\overall\overall\real\edu26.legit.txt
"How Companies and Colleges Can Get the U.S. Back to Work


Last Friday, the Labor Department announced that the U.S. economy had enjoyed a record 76 consecutive months with job gains. Yet at the same time, the U.S. Chamber of Commerce reports that 5.6 million jobs remain unfilled because of a pernicious ""skills gap"" -- or mismatch between employers' needs and workers' abilities. In a Business Roundtable survey, 45 percent of C-suite executives say hiring is particularly difficult in so-called STEM fields, those requiring expertise in science, technology, engineering and math. 

College graduates themselves are no less concerned: A national survey commissioned by Northeastern University found that just 14 percent of recent college graduates believe their education prepared them to work with artificial intelligence and robotics -- innovations poised to transform the American workplace.",real,data/raw\overall\overall\real\edu39.legit.txt
"Lewis Hamilton believes he can beat Sebastian Vettel to world title

Britain's Lewis Hamilton says he is confident he can beat Sebastian Vettel to the world title this year despite defeat at the Australian Grand Prix. Hamilton finished second to the German in the season opener in Melbourne after losing the lead following pressure from the Ferrari driver's superior pace. Hamilton said: ""It is going to be a close race. I truly believe we can beat them. It's great to see Ferrari there. ""It's good we had this close battle. I'm looking forward to the next."" Hamilton led from pole position but struggled for pace in the opening laps and after an early pit stop was held up by Red Bull's Max Verstappen  allowing Vettel to get ahead. Hamilton said: ""I wouldn't say I'm happy. But all things in perspective. To see where we have come from  with massive rule changes and to come here and be battling so close for a win and missing out marginally  there are a lot of things to be proud of. ""We could have won the race but I gave it everything I could and you can't do more. Take the strength of the weekend.""",real,data/raw\overall\overall\real\sports06.legit.txt
"Kendall Jenner: Why She’s Quitting ‘KUWTK’ But Remains Proud Of Kylie’s Spin-off Show

Kendall Jenner continues to distance herself from the reality show platform that made her family a household name, with sources stressing that the model wants to have a legitimate career.

Kendall Jenner has found herself modeling for some of the biggest campaigns in fashion for the past two years, and as her brand continues to skyrocket, so are her annual earnings through endorsements, sponsorship deals, and modeling contracts.

Seeing how well things have been going with her career, Kendall Jenner sees no reason why she should remain on Keeping Up With the Kardashians. She’s grown tired of sharing her personal life on television, and now that she’s working harder than ever before, she doesn’t even have the time to shoot scenes for the show anymore.

From Kendall Jenner’s point of view, the 21-year-old wants to build a brand that’s mainly focused on her modeling career. Sources say that by being on reality TV, Kendall thinks it could potentially hinder her chances of being taken seriously in the fashion industry.

She’s worked extremely hard to distance herself from being known as nothing more than Kim Kardashian’s little sister, and while it’s paid off for her, for the most part, Kendall Jenner can’t stress enough that she needs to leave the world of reality television to truly be taken seriously by some of the biggest fashion designers in the world.

Sharing everything about her life, including who she’s dating, could potentially have an effect on the relationship she will go on to form with industry people. To eventually become as famous and successful as Naomi Campbell or Kate Moss, being on reality television is not going to cut it for her.

“Kendall will still make some appearances here and there in [KUWTK], and in Kylie’s new show, but only when she’s in town and around — she wants to limit her time on camera as much as possible,” an insider tells Hollywood Life.

For now, she has limited the amount of appearance she makes on KUWTK, along with her sister’s forthcoming reality show, Life of Kylie. But her overall intentions are to eventually stop making appearances entirely, saying that it’s no longer where her mind is at.

“Kendall’s modeling career is going really amazing, and she’s worked so hard to be taken seriously. She feels like she’s finally getting there and that she’s now being booked because she’s Kendall the model, not just one of the Kardashians. Kendall is grateful for the start in her career that the show gave her, it was a great springboard for her, but at the same time, it was a hiderence—and it’s not the thing that she wants to be known for in her life.”

Last month, the E! network confirmed that Kylie Jenner had landed her own spin-off titled Life of Kylie, Variety reports, which is expected to premiere in July.

The series will follow Kylie on her journey to branching out and building an empire that’s focused on beauty and cosmetics.

Kylie Cosmetics, her reputable company, is already said to make millions in profit each month, and while Kylie the businesswoman will often be seen on the show, Kendall’s little sister will also touch upon personal subjects such as her breakup with Tyga.

Anything that could potentially make Kendall Jenner look bad is something that she wants to stay away from, so if there’s any sort of drama or tension on Kylie’s show, Kendall is sure to keep her distance because she doesn’t want to be seen in that light.

Do you think it’s a wise move for Kendall Jenner to ditch KUWTK in favor of building a respected modeling career with longevity?",fake,data/raw\overall\overall\celebrityDataset\fake\220fake.txt
"Indian Wells: Roger Federer beats Stan Wawrinka to win BNP Paribas Open

Australian Open champion Roger Federer beat Stan Wawrinka 6-4 7-5 in an all-Swiss final to win the BNP Paribas Open - his fifth Indian Wells triumph. World number 10 Federer claimed the first set before being broken for the first time at this year's tournament in the first game of the second set. Wawrinka  the world number three  went 2-0 ahead before Federer won three games in a row on his way to the title. Elena Vesnina beat Svetlana Kuznetsova 6-7 (6-8) 7-5 6-4 in the women's final. Federer becomes the oldest champion in the tournament's history  surpassing Jimmy Connors  who was 31 when he triumphed in 1984. This was the 23rd meeting between Federer  an 18-time Grand Slam winner  and Wawrinka. Federer  35  has beaten his compatriot  who was in tears at the end  20 times. ""This has been a fairy tale week  said Federer. It's a beautiful feeling. Maybe it's not as surprising as Australia but it's still great to back it up by winning in America.",real,data/raw\overall\overall\real\sports08.legit.txt
"You've Been Accepted to Columbia. Oops, Our Error.

When an applicant to the Columbia University Mailman School of Public Health got an email on Wednesday saying it was ""delighted to welcome"" her, she said she was overcome with euphoria.

She began sobbing, and her body shook.

""I couldn't even control my body,"" said the applicant, a 23-year-old for whom Columbia was the No. 1 choice. ""My teeth even started chattering. I didn't even know that could happen.""

That jubilation lasted only about 75 minutes, however, as a second email arrived informing her - and 276 other prospective students - that the acceptance notices had been sent in error.",real,data/raw\overall\overall\real\edu02.legit.txt
"State of Sport: Amateur doping findings 'concern' sports minister

The extent of doping in amateur sport - revealed by a poll for the BBC - is a ""concern""  says sports minister Tracey Crouch. A BBC State of Sport investigation found more than a third (35%) of amateur sports people say they personally know someone who has doped. Half said performance-enhancing substance use is ""widespread"" among those who play competitive sport. Crouch said doping was ""absolutely unacceptable in any level of sport"". She added: ""I think there is still more that sports governing bodies can do on this front  working alongside UK Anti-Doping  to help promote clean sport."" The investigation into doping in UK amateur sport also found 8% of amateur sports people said they had taken steroids  while 49% thought performance-enhancing drugs (PEDs) were ""easily available"" among people who play sports regularly.",real,data/raw\overall\overall\real\sports11.legit.txt
"This is how badly Saudi Arabia needs its big oil IPO to go well

Saudi Arabia gave Saudi Aramco a huge gift this week by slashing the tax rate on the national oil company to 50% from 85%. The kingdom stressed that the drastically reduced tax rate  which is retroactive to the start of 2017  would be offset by dividends and investment profits. The enormous tax relief will also add tens of billions of dollars to Aramco's coffers at a time of growing concern over how much the world's largest oil company is actually worth. While Saudi Arabia has said Aramco could be valued at $2 trillion in an expected 2018 IPO  some analysts believed that price tag was too generous. Saudi Arabia badly needs the Aramco IPO to go smoothly because it would generate a cash windfall at a time when plunging oil revenue has blown a hole in its once-vaunted budget.",real,data/raw\overall\overall\real\biz35.legit.txt
